timestamp,episode,reward,total_energy_kWh,avg_temp,epsilon,comfort_violation,loss
2025-10-25 22:46:36,14,-121.70211657840268,87.985,23.803730821962176,0.0996820918179746,0.20709311701520208,1544462684349.0686
2025-10-25 22:46:37,15,-162.62556689374645,79.22574799999998,19.642452294505336,0.0996820918179746,0.49204106995731944,972983040279.2181
2025-10-25 22:46:39,16,-345.303749529547,90.28936399999998,27.045102532593678,0.0996820918179746,3.174550347150511,1621612776073.1213
2025-10-25 22:46:40,17,-217.21149779613998,94.42099999999998,19.209017276265566,0.0996820918179746,1.1119223067450745,1187423425563.3235
2025-10-25 22:46:42,18,-280.2756941593787,89.680284,25.620306268170054,0.0996820918179746,1.620306268170051,1310713012340.5334
2025-10-25 22:46:44,19,-471.5513550269824,93.90226399999999,29.271808267069535,0.0996820918179746,5.495967633086789,1432223290963.8733
2025-10-25 22:46:45,20,-124.31090800434993,86.956,20.671183212628623,0.0996820918179746,0.2771800758399608,1722901712217.3923
2025-10-25 22:46:46,21,-219.0792693101332,63.718376000000006,25.363182799054155,0.0996820918179746,1.5301319793585835,1427386716448.0166
2025-10-25 22:46:48,22,-34.35039999999999,71.67400000000002,20.424372189019312,0.0996820918179746,0.0,1094350618726.7627
2025-10-25 22:46:49,23,-269.26232841405727,78.35699999999999,18.039617304598877,0.0996820918179746,2.1909115229935083,1470921913922.009
2025-10-25 22:46:51,24,-274.7962055323363,79.599348,25.960271804533306,0.0996820918179746,2.0403723017487927,1080601765729.4017
2025-10-25 22:46:52,25,-140.25880737040745,78.106314,20.55703884838086,0.0996820918179746,0.4363059880758982,921531764064.7206
2025-10-25 22:46:54,26,-22.1285024,61.072128,23.456388943230177,0.0996820918179746,0.0,818360280387.2357
2025-10-25 22:46:55,27,-37.570600000000006,74.131,21.251503975315675,0.0996820918179746,0.0,575890362639.2347
2025-10-25 22:46:56,28,-403.67938713986064,81.374,28.10841642310342,0.0996820918179746,4.10841642310342,461298401870.03394
2025-10-25 22:46:58,29,-30.604170400000008,67.55396300000001,22.092856389534358,0.0996820918179746,0.0,521673461220.13306
2025-10-25 22:46:59,30,-80.7499323509801,53.274415999999995,21.009425693108287,0.0996820918179746,0.2550568096776534,312904029379.19214
2025-10-25 22:47:01,31,-302.00530423065595,63.23412000000002,26.859080249650447,0.0996820918179746,2.9968571028533315,318531382783.9709
